Id,Area,Location,No_of_Bedrooms,New_or_Resale,Gymnasium,Lift_Available,Car Parking,Maintenance Staff,Security,Childrens Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price
120245,1260,Sector12 Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,10800000
668675,1255,Sector 21 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11000000
832385,1055,Sector 19 Kharghar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7200000
273936,1060,Sector 5 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7000000
451912,1238,Navi Basti,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12700000
122963,1150,Sector12 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8500000
973707,1165,Sector12 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8500000
414155,1080,Sector9 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7700000
845870,1470,Sector12 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11000000
902356,610,Sector9 Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6000000
915970,1180,Sector12 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9200000
189327,1735,Sector9 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,15000000
699499,1230,Sector 17 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11000000
476386,599,Sector 17 Ulwe,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4500000
431803,980,Sector9 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8800000
305211,1654,Sector9 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,16500000
465412,1665,Sector 17 Ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,16800000
498577,1640,Sector 17 Ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,16299999
831470,1650,Sector 17 Ulwe,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,15500000
529843,980,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4900000
984590,730,Rutu Enclave,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3400000
992535,1020,taloja panchanand,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4800000
432018,1075,Virar West,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6200000
812173,1600,Chembur,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,33700000
551898,2800,Central Avenue,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,50100000
796793,715,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10700000
811854,1016,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15000000
866660,1000,Chembur,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,18500000
550301,1100,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17600000
356064,578,Sector 20 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5000000
247282,650,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5000000
369382,600,Sector 21 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4000000
810276,600,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5000000
512806,625,Sector 18 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6250000
524254,600,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4800000
754655,560,Sector-5 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3800000
616902,580,Sector-6A Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3600000
789280,530,Sector 11 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4400000
523598,650,Sector-18 Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5000000
683321,1450,Sector 21 Kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,9000000
810148,380,Sector-12 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2600000
376389,400,Navi Basti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000
100852,620,azad nagar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,21000000
328411,1250,Chembur,2,1,0,1,1,1,1,0,1,1,1,0,0,1,0,19600000
727864,1067,Sindhi Society Chembur,2,1,1,1,1,1,1,1,0,1,1,0,0,0,1,18600000
550284,1200,Chembur,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,21500000
153493,780,Kurla,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,11000000
517812,1020,Sahkar Nagar,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13799999
394619,671,Deonar,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,14000000
114751,1650,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1,22000000
356068,1360,Kharghar,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,14500000
639577,1600,Kandivali East,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1,25000000
752125,1250,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1,11500000
174423,750,Taloja,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,4000000
756350,450,Taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2500000
106326,410,Taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2300000
598430,1168,Lower Parel,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000
617688,516,Thane,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5700000
509232,900,Jankalyan Nagar,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,9600000
267990,600,Badlapur,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,2010000
727596,575,Badlapur,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2005000
921713,675,Ambarnath,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,2548000
185138,660,Ambarnath,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,2492000
166210,640,Ambarnath,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,2418000
967995,690,Ambernath West,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,2400000
464754,900,Vakola,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,21700000
226719,1150,Jankalyan Nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,16700000
893169,350,Jankalyan Nagar,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2900000
403143,950,Jankalyan Nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,11500000
215633,620,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4000000
792369,980,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6400000
828885,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1,6900000
920340,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7500000
731898,619,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5425000
346167,710,Kamothe,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,5700000
820273,887,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7100000
721546,1005,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7800000
299432,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5900000
890738,660,Kamothe Sector 16,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6200000
706184,650,Sector 17 Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5500000
135717,650,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5000000
191419,638,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4050000
730420,675,Kamothe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,5050000
504602,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7400000
620506,1006,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6800000
872945,420,Kamothe,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3000000
320350,850,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5200000
617588,1005,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6700000
801008,900,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6900000
268761,940,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7950000
828665,620,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5460000
940746,650,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4950000
415110,1000,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7000000
243355,1100,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8575000
262715,600,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4800000
109150,350,Sector 17 Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2700000
186735,940,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7900000
191222,900,Almeida Park,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,36000000
879559,700,Khar,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0,35000000
171377,850,Bandra West,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,30000000
962604,800,Pali Hill,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1,35000000
384124,800,15th Road,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35000000
455583,770,Palghar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000
610166,989,Chembur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14500000
876169,1550,Kharghar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14900000
389044,550,Sector13 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3700000
651271,416,Sector 20 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2700000
309874,510,Kharghar,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,3850000
353311,305,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,2850000
847036,1251,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,12100000
590571,989,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,6800000
252336,850,Kharghar,2,0,1,1,1,1,1,0,1,0,0,0,0,1,1,6000000
606945,989,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,6850000
648359,900,Kharghar,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5500000
943948,1500,Sector 21 Kharghar,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9200000
998650,650,Sector 12 Kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5000000
868440,1750,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,17500000
206092,1240,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,9400000
392488,1560,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,16500000
849069,640,Kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3700000
805453,350,Sector 21 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2700000
290208,1050,Kharghar,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1,8000000
651964,1770,Kharghar,3,0,1,1,1,1,1,1,1,0,1,0,1,1,1,22000000
604051,1230,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,10200000
630327,450,Kharghar,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3100000
231482,655,Kharghar,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,5500000
362596,780,Santacruz West,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,32799999
302123,550,Vivek Vidyalaya Marg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11000000
375693,510,Goregaon West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000
105720,1270,Goregaon West,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17000000
333568,558,Vasai east,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,2900000
733924,1237,Nahur,3,1,1,1,1,0,1,1,0,0,1,1,0,1,1,36100000
417315,715,Badlapur West,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,3682000
472791,1179,Thane West,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,11600000
718719,495,Thane,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2100000
679065,570,Panvel,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2700000
425976,575,Kalyan,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3600000
433082,675,Badlapur East,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2865000
215775,634,Ambernath West,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,2374000
573910,580,Mira Bhayandar,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,5200000
918274,1185,Malad West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,14000000
528734,2665,Goregaon West,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1,62500000
581583,1305,Malad West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,26500000
347261,995,Malad West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,13000000
745754,1014,Malad West,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,10600000
137301,756,Juhu,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,11000000
452383,670,Kalyan,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,3985000
926213,500,Naigaon East,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2200000
443455,500,Naigaon East,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,2300000
122615,673,Ambarnath,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,2650000
396478,650,Mira Road East,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,4600000
274552,735,Ulwe,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,5000000
686376,952,Sector 21 Ulwe,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7200000
278801,1141,Bandra East,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72000000
705619,1150,Dronagiri,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,6100000
827800,1250,Nerul,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0,18500000
953261,650,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,4700000
653521,690,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,4100000
163119,670,Karanjade,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,4000000
409260,654,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,4300000
316032,630,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,3950000
717403,635,Karanjade,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,3850000
869652,1750,Sanpada,3,1,0,1,1,0,1,0,0,1,1,0,1,1,0,22500000
532220,1250,Sanpada,2,1,0,1,1,0,1,0,0,1,0,0,1,1,0,17000000
785391,687,Sector-18 Ulwe,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,6000000
740812,1310,Sector-8 Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,11100000
338646,690,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,3500000
941955,1070,Dronagiri,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5200000
598007,540,Ulwe,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,5800000
815455,1135,Ulwe,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,6200000
517511,3000,Sector-3 Ulwe,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,27500000
921183,1500,Sector-3 Ulwe,3,0,0,1,1,0,1,1,1,1,1,0,0,1,1,15500000
407080,1440,Sector-3 Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,13799999
890099,704,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,3400000
217416,688,Dronagiri,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,3500000
980563,667,Sector 17 Ulwe,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,5200000
416286,625,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,2400000
357290,650,Sector 23 Ulwe,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,4900000
339970,610,Ulwe,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,4500000
289320,1560,Ulwe,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14500000
523419,1150,Sector 17 Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8200000
830169,2130,Nerul,3,0,1,1,1,1,1,1,0,1,1,1,1,1,1,29500000
692661,665,Sector 17 Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4900000
140070,1155,Dronagiri,2,1,0,1,1,1,1,1,0,0,1,0,1,1,0,5000000
608331,1120,Dronagiri,2,1,1,1,1,1,1,1,0,0,1,0,1,1,1,5300000
538272,1000,Sector 17 Ulwe,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,7000000
366722,690,Sector 23 Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3588000
696066,655,Sector 17 Ulwe,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,3800000
536175,655,Sector 17 Ulwe,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,3500000
232268,650,ULWE SECTOR 19,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,3700000
180357,1220,Ulwe,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,8500000
787441,700,Ulwe,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,4900000
773557,547,Ghodbunder Road,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,5400000
370107,1435,Juhu,3,1,1,1,1,0,1,0,0,1,0,0,0,1,1,60100000
216302,650,Dronagiri,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,3000000
290591,665,Dronagiri,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,3650000
824623,690,Dronagiri,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,4200000
546193,675,Dronagiri,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,3001000
494672,1250,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,6800000
355132,625,Karanjade,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,3300000
327495,530,Karanjade,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,2850000
303560,395,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,2100000
972917,1090,Karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0,6300000
524949,1010,Karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0,6400000
879065,1010,Karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0,6000000
985494,568,Bhiwandi,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0,4000000
862033,1107,Vasai,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,7500000
884728,605,Nala Sopara,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,2580000
173483,850,Nala Sopara,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,3594000
359064,778,Vasai,2,1,0,1,1,1,1,1,0,0,1,0,0,0,0,5760000
737320,802,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6952000
219190,570,Nala Sopara,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,2451000
443716,829,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6137000
504312,710,Mira Road East,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,5600000
853318,1227,Bhiwandi,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8600000
546236,1108,Bhiwandi,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8100000
282236,1032,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8100000
530745,985,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7500000
651764,880,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6800000
690647,829,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6200000
763065,802,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5600000
438717,709,Nala Sopara,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,6000000
221849,534,Nala Sopara,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4100000
935208,965,Nala Sopara,2,1,0,1,1,1,1,1,0,1,1,0,0,0,0,4800000
830517,730,Nala Sopara,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,3700000
469869,930,Vasai,2,1,0,1,1,1,1,1,0,1,1,1,0,1,0,4600000
396853,650,Vasai,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,3350000
363479,2350,Dadar East,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,85000000
668787,650,Dahisar,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6500000
618858,1462,Ghatkopar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,18000000
720851,676,Ghatkopar,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8500000
453893,2904,Worli,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,125000000
659050,1500,Breach Candy,2,0,0,0,1,1,1,0,0,1,0,0,1,0,0,80000000
748385,1638,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1,28800000
622737,1701,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1,30000000
479171,2376,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1,45100000
304532,2061,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1,39200000
851220,1431,Wadala,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,25400000
123739,1050,Kandivali West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,15200000
370966,1260,Andheri East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,20000000
293324,1404,Goregaon East,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,29000000
529756,1200,Malad East,3,1,1,1,0,0,1,1,1,0,1,1,0,1,1,30000000
714108,1413,Worli South Mumbai,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,46500000
378431,2016,Andheri East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,33400000
822842,574,Asangaon,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,2035000
148177,507,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000
247268,1151,Koparkhairane Station Road,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,12500000
945732,550,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6600000
127012,565,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6900000
521091,547,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6800000
375158,556,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6700000
244255,950,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,3000000
678279,600,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4500000
443047,600,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5300000
336694,600,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,3000000
979492,800,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4500000
995534,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5300000
789711,1050,Koparkhairane Station Road,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,10500000
928989,1155,Koparkhairane Station Road,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,10000000
383979,1350,Sector 17 Ulwe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,16000000
459005,1760,Kopar Khairane Sector 19A,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,17000000
191252,1650,Koper Khairane,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,11700000
502922,725,Koparkhairane Station Road,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,7500000
856237,1300,Kanjurmarg,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1,23000000
216580,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,3000000
441033,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2000000
600530,1065,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4500000
925039,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8500000
584792,530,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,3000000
669969,600,Kandivali West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,8800000
505033,1245,Eastern Express Highway Vikhroli,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,17000000
330864,1257,Magathane,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,20700000
520795,1175,Magathane,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,18000000
250900,1053,Magathane,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,17500000
434581,1052,Rawal Pada,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,18500000
174156,730,Ambernath East,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3874000
468480,650,Dokali Pada,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8500000
940708,650,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9600000
358208,650,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,10800000
240043,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18500000
854782,1250,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,21000000
400133,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15000000
213988,1150,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,21000000
150769,1450,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,30000000
723225,1550,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,27000000
166138,1075,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22100000
841001,1350,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18500000
294537,650,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,10500000
773726,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,16500000
490253,1350,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,28500000
379664,1650,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,28000000
862737,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19000000
650876,1350,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18800000
314948,1650,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,27000000
171231,950,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15000000
289945,1300,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,24000000
